# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: PID
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt
50.7600	140.09	-122.62	3128.0	2472.0	2987.9	2594.6	-0.6036	0.7151	0.11112	-0.13668	10.080	0.002000
50.7620	140.26	-122.95	3127.0	2473.0	2986.7	2595.9	-0.6083	0.7197	0.11116	-0.13664	10.080	0.002000
50.7640	140.44	-122.28	3126.0	2475.0	2985.6	2597.3	-0.6136	0.7141	0.11124	-0.13661	10.081	0.002000
50.7660	140.61	-122.61	3125.0	2476.0	2984.4	2598.6	-0.6191	0.7184	0.11128	-0.13657	10.081	0.002000
50.7680	140.79	-122.94	3124.0	2477.0	2983.2	2599.9	-0.6248	0.7236	0.11132	-0.13653	10.080	0.002000
50.7700	140.97	-122.27	3123.0	2479.0	2982.0	2601.3	-0.6305	0.7183	0.11140	-0.13649	10.082	0.002000
50.7720	140.15	-122.60	3121.0	2480.0	2980.9	2602.6	-0.6258	0.7230	0.11143	-0.13641	10.079	0.002000
50.7740	140.33	-122.93	3120.0	2481.0	2979.7	2603.9	-0.6210	0.7284	0.11147	-0.13637	10.079	0.002000
50.7760	140.51	-122.26	3119.0	2483.0	2978.5	2605.3	-0.6163	0.7233	0.11155	-0.13633	10.080	0.002000
50.7780	140.69	-122.59	3118.0	2484.0	2977.3	2606.6	-0.6117	0.7189	0.11159	-0.13629	10.080	0.002000
50.7800	140.87	-122.92	3117.0	2485.0	2976.1	2607.9	-0.6074	0.7240	0.11163	-0.13625	10.079	0.002000
50.7820	141.05	-122.25	3116.0	2487.0	2975.0	2609.2	-0.6125	0.7187	0.11171	-0.13622	10.081	0.002000
50.7840	140.23	-122.57	3114.0	2488.0	2973.8	2610.6	-0.6071	0.7233	0.11174	-0.13613	10.078	0.002000
50.7860	140.41	-121.90	3113.0	2490.0	2972.6	2611.9	-0.6018	0.7177	0.11182	-0.13609	10.080	0.002000
50.7880	140.59	-122.23	3112.0	2491.0	2971.4	2613.2	-0.5970	0.7127	0.11186	-0.13605	10.079	0.002000
50.7900	140.78	-121.55	3111.0	2493.0	2970.2	2614.6	-0.6018	0.7068	0.11194	-0.13602	10.081	0.002000
50.7920	140.96	-121.88	3110.0	2494.0	2969.0	2615.9	-0.6070	0.7108	0.11198	-0.13598	10.080	0.002000
50.7940	141.14	-122.20	3109.0	2495.0	2967.9	2617.2	-0.6124	0.7158	0.11202	-0.13594	10.080	0.002000
50.7960	141.33	-121.53	3108.0	2497.0	2966.7	2618.5	-0.6181	0.7103	0.11210	-0.13590	10.081	0.002000
50.7980	141.51	-121.85	3107.0	2498.0	2965.5	2619.9	-0.6239	0.7150	0.11214	-0.13586	10.081	0.002000
50.8000	140.70	-122.17	3105.0	2499.0	2964.3	2621.2	-0.6189	0.7203	0.11217	-0.13578	10.078	0.002000
50.8020	140.89	-121.50	3104.0	2501.0	2963.1	2622.5	-0.6141	0.7151	0.11226	-0.13574	10.080	0.002000
50.8040	141.07	-121.82	3103.0	2502.0	2961.9	2623.8	-0.6094	0.7198	0.11229	-0.13570	10.079	0.002000
50.8060	141.26	-121.14	3102.0	2504.0	2960.7	2625.1	-0.6144	0.7143	0.11238	-0.13567	10.081	0.002000
50.8080	141.45	-121.46	3101.0	2505.0	2959.6	2626.5	-0.6197	0.7094	0.11241	-0.13563	10.080	0.002000
50.8100	141.64	-121.78	3100.0	2506.0	2958.4	2627.8	-0.6253	0.7143	0.11245	-0.13559	10.080	0.002000
50.8120	140.83	-121.11	3098.0	2508.0	2957.2	2629.1	-0.6203	0.7088	0.11253	-0.13551	10.079	0.002000
50.8140	141.02	-121.43	3097.0	2509.0	2956.0	2630.4	-0.6154	0.7134	0.11257	-0.13547	10.079	0.002000
50.8160	141.21	-121.75	3096.0	2510.0	2954.8	2631.7	-0.6106	0.7187	0.11260	-0.13542	10.079	0.002000
50.8180	141.40	-121.06	3095.0	2512.0	2953.6	2633.1	-0.6155	0.7134	0.11269	-0.13539	10.080	0.002000
50.8200	141.59	-121.38	3094.0	2513.0	2952.4	2634.4	-0.6208	0.7181	0.11273	-0.13535	10.080	0.002000
50.8220	141.78	-121.70	3093.0	2514.0	2951.2	2635.7	-0.6264	0.7235	0.11276	-0.13531	10.079	0.002000
50.8240	141.97	-121.02	3092.0	2516.0	2950.0	2637.0	-0.6321	0.7183	0.11285	-0.13527	10.081	0.002000
50.8260	141.16	-121.34	3090.0	2517.0	2948.8	2638.3	-0.6273	0.7137	0.11288	-0.13519	10.078	0.002000
50.8280	141.36	-121.65	3089.0	2518.0	2947.6	2639.7	-0.6225	0.7189	0.11292	-0.13515	10.078	0.002000
50.8300	141.55	-120.97	3088.0	2520.0	2946.4	2641.0	-0.6177	0.7135	0.11300	-0.13511	10.079	0.002000
50.8320	141.75	-121.29	3087.0	2521.0	2945.3	2642.3	-0.6133	0.7180	0.11304	-0.13507	10.079	0.002000
50.8340	141.94	-120.60	3086.0	2523.0	2944.1	2643.6	-0.6184	0.7125	0.11312	-0.13504	10.080	0.002000
50.8360	141.14	-120.92	3084.0	2524.0	2942.9	2644.9	-0.6130	0.7074	0.11315	-0.13495	10.078	0.002000
50.8380	141.33	-121.23	3083.0	2525.0	2941.7	2646.2	-0.6078	0.7123	0.11319	-0.13491	10.077	0.002000
50.8400	141.53	-120.55	3082.0	2527.0	2940.5	2647.5	-0.6122	0.7068	0.11327	-0.13488	10.079	0.002000
50.8420	141.72	-120.86	3081.0	2528.0	2939.3	2648.9	-0.6174	0.7114	0.11331	-0.13484	10.079	0.002000
50.8440	141.92	-121.17	3080.0	2529.0	2938.1	2650.2	-0.6229	0.7166	0.11335	-0.13480	10.078	0.002000
50.8460	142.12	-120.49	3079.0	2531.0	2936.9	2651.5	-0.6286	0.7113	0.11343	-0.13476	10.080	0.002000
50.8480	142.32	-120.80	3078.0	2532.0	2935.7	2652.8	-0.6344	0.7159	0.11347	-0.13472	10.079	0.002000
50.8500	142.52	-120.11	3077.0	2534.0	2934.5	2654.1	-0.6403	0.7104	0.11355	-0.13469	10.081	0.002000
50.8520	141.72	-120.42	3075.0	2535.0	2933.3	2655.4	-0.6356	0.7053	0.11358	-0.13460	10.078	0.002000
50.8540	141.92	-120.73	3074.0	2536.0	2932.1	2656.7	-0.6310	0.7102	0.11362	-0.13456	10.078	0.002000
50.8560	142.12	-120.04	3073.0	2538.0	2930.9	2658.0	-0.6263	0.7047	0.11371	-0.13453	10.079	0.002000
50.8580	142.32	-120.35	3072.0	2539.0	2929.7	2659.4	-0.6218	0.7092	0.11374	-0.13449	10.079	0.002000
50.8600	142.52	-119.66	3071.0	2541.0	2928.5	2660.7	-0.6269	0.7035	0.11383	-0.13445	10.081	0.002000
50.8620	141.72	-119.97	3069.0	2542.0	2927.3	2662.0	-0.6217	0.6985	0.11386	-0.13437	10.078	0.002000
50.8640	141.93	-120.28	3068.0	2543.0	2926.1	2663.3	-0.6165	0.7033	0.11390	-0.13432	10.078	0.002000
50.8660	142.13	-119.59	3067.0	2545.0	2924.9	2664.6	-0.6117	0.6977	0.11398	-0.13429	10.079	0.002000
50.8680	142.33	-119.90	3066.0	2546.0	2923.7	2665.9	-0.6166	0.7022	0.11402	-0.13425	10.079	0.002000
50.8700	142.54	-120.20	3065.0	2547.0	2922.5	2667.2	-0.6220	0.7073	0.11406	-0.13421	10.079	0.002000
50.8720	142.74	-119.51	3064.0	2549.0	2921.3	2668.5	-0.6275	0.7019	0.11414	-0.13417	10.080	0.002000
50.8740	141.95	-119.82	3062.0	2550.0	2920.1	2669.8	-0.6224	0.7066	0.11417	-0.13409	10.078	0.002000
50.8760	142.16	-120.12	3061.0	2551.0	2918.8	2671.1	-0.6175	0.7119	0.11421	-0.13405	10.077	0.002000
50.8780	142.36	-119.43	3060.0	2553.0	2917.6	2672.4	-0.6221	0.7066	0.11429	-0.13401	10.079	0.002000
50.8800	142.57	-119.73	3059.0	2554.0	2916.4	2673.7	-0.6274	0.7113	0.11433	-0.13397	10.079	0.002000
50.8820	142.78	-119.04	3058.0	2556.0	2915.2	2675.0	-0.6330	0.7058	0.11441	-0.13394	10.080	0.002000
50.8840	142.99	-119.34	3057.0	2557.0	2914.0	2676.3	-0.6388	0.7007	0.11445	-0.13390	10.080	0.002000
50.8860	142.19	-119.64	3055.0	2558.0	2912.8	2677.6	-0.6340	0.7056	0.11448	-0.13381	10.077	0.002000
50.8880	142.40	-119.95	3054.0	2559.0	2911.6	2678.9	-0.6292	0.7110	0.11452	-0.13377	10.077	0.002000
50.8900	142.61	-119.25	3053.0	2561.0	2910.4	2680.2	-0.6246	0.7058	0.11460	-0.13374	10.078	0.002000
50.8920	142.82	-119.55	3052.0	2562.0	2909.2	2681.5	-0.6294	0.7106	0.11464	-0.13370	10.078	0.002000
50.8940	143.03	-119.85	3051.0	2563.0	2908.0	2682.9	-0.6349	0.7159	0.11468	-0.13366	10.078	0.002000
50.8960	143.25	-119.15	3050.0	2565.0	2906.8	2684.2	-0.6406	0.7108	0.11476	-0.13362	10.079	0.002000
50.8980	142.46	-119.45	3048.0	2566.0	2905.5	2685.5	-0.6358	0.7061	0.11480	-0.13354	10.077	0.002000
50.9000	142.67	-118.75	3047.0	2568.0	2904.3	2686.8	-0.6310	0.7003	0.11488	-0.13350	10.078	0.002000
50.9020	142.88	-119.05	3046.0	2569.0	2903.1	2688.1	-0.6263	0.6950	0.11492	-0.13346	10.078	0.002000
50.9040	143.10	-119.35	3045.0	2570.0	2901.9	2689.4	-0.6311	0.6998	0.11496	-0.13342	10.078	0.002000
50.9060	143.31	-118.65	3044.0	2572.0	2900.7	2690.6	-0.6366	0.6941	0.11504	-0.13339	10.079	0.002000
50.9080	143.52	-118.95	3043.0	2573.0	2899.5	2691.9	-0.6423	0.6985	0.11508	-0.13335	10.079	0.002000
50.9100	142.74	-119.24	3041.0	2574.0	2898.3	2693.2	-0.6375	0.7036	0.11511	-0.13326	10.077	0.002000
50.9120	142.96	-118.54	3040.0	2576.0	2897.0	2694.5	-0.6327	0.6982	0.11519	-0.13323	10.078	0.002000
50.9140	143.17	-118.84	3039.0	2577.0	2895.8	2695.8	-0.6280	0.7028	0.11523	-0.13319	10.078	0.002000
50.9160	143.39	-119.13	3038.0	2578.0	2894.6	2697.1	-0.6329	0.7081	0.11527	-0.13315	10.078	0.002000
50.9180	143.61	-118.43	3037.0	2580.0	2893.4	2698.4	-0.6384	0.7027	0.11535	-0.13311	10.079	0.002000
50.9200	142.82	-118.73	3035.0	2581.0	2892.2	2699.7	-0.6334	0.7073	0.11538	-0.13303	10.077	0.002000
50.9220	143.04	-119.02	3034.0	2582.0	2891.0	2701.0	-0.6285	0.7126	0.11542	-0.13299	10.076	0.002000
50.9240	143.26	-118.31	3033.0	2584.0	2889.7	2702.3	-0.6238	0.7074	0.11550	-0.13295	10.078	0.002000
50.9260	143.48	-118.61	3032.0	2585.0	2888.5	2703.6	-0.6288	0.7026	0.11554	-0.13291	10.078	0.002000
50.9280	143.70	-118.90	3031.0	2586.0	2887.3	2704.9	-0.6343	0.7077	0.11558	-0.13287	10.077	0.002000
50.9300	143.92	-118.19	3030.0	2588.0	2886.1	2706.2	-0.6400	0.7022	0.11566	-0.13284	10.079	0.002000
50.9320	143.14	-118.49	3028.0	2589.0	2884.9	2707.5	-0.6350	0.6974	0.11570	-0.13275	10.077	0.002000
50.9340	143.36	-117.78	3027.0	2591.0	2883.6	2708.8	-0.6301	0.6914	0.11578	-0.13272	10.078	0.002000
50.9360	143.58	-118.07	3026.0	2592.0	2882.4	2710.1	-0.6256	0.6862	0.11582	-0.13268	10.078	0.002000
50.9380	143.81	-118.36	3025.0	2593.0	2881.2	2711.4	-0.6307	0.6908	0.11586	-0.13264	10.078	0.002000
50.9400	144.03	-118.65	3024.0	2594.0	2880.0	2712.7	-0.6362	0.6958	0.11589	-0.13260	10.077	0.002000
50.9420	143.25	-117.94	3022.0	2596.0	2878.7	2713.9	-0.6310	0.6905	0.11597	-0.13252	10.077	0.002000
50.9440	143.48	-118.23	3021.0	2597.0	2877.5	2715.2	-0.6261	0.6952	0.11601	-0.13248	10.077	0.002000
50.9460	143.70	-118.52	3020.0	2598.0	2876.3	2716.5	-0.6307	0.7004	0.11605	-0.13244	10.076	0.002000
50.9480	143.93	-117.81	3019.0	2600.0	2875.1	2717.8	-0.6361	0.6951	0.11613	-0.13240	10.078	0.002000
50.9500	144.15	-118.10	3018.0	2601.0	2873.8	2719.1	-0.6418	0.6998	0.11617	-0.13236	10.078	0.002000
50.9520	143.38	-117.38	3016.0	2603.0	2872.6	2720.4	-0.6368	0.6941	0.11625	-0.13228	10.077	0.002000
50.9540	144.60	-117.67	3016.0	2604.0	2871.4	2721.7	-0.6429	0.6892	0.11629	-0.13229	10.079	0.002000
50.9560	143.83	-117.96	3014.0	2605.0	2870.2	2723.0	-0.6381	0.6940	0.11632	-0.13220	10.077	0.002000
50.9580	144.06	-117.24	3013.0	2607.0	2868.9	2724.2	-0.6336	0.6883	0.11641	-0.13217	10.078	0.002000
50.9600	144.29	-117.53	3012.0	2608.0	2867.7	2725.5	-0.6386	0.6927	0.11645	-0.13213	10.078	0.002000
50.9620	144.52	-117.81	3011.0	2609.0	2866.5	2726.8	-0.6442	0.6978	0.11648	-0.13209	10.078	0.002000
50.9640	143.75	-118.10	3009.0	2610.0	2865.3	2728.1	-0.6392	0.7032	0.11652	-0.13200	10.075	0.002000
50.9660	143.98	-117.38	3008.0	2612.0	2864.0	2729.4	-0.6343	0.6981	0.11660	-0.13197	10.077	0.002000
50.9680	144.21	-117.67	3007.0	2613.0	2862.8	2730.7	-0.6297	0.7029	0.11664	-0.13193	10.077	0.002000
50.9700	144.44	-117.95	3006.0	2614.0	2861.6	2732.0	-0.6348	0.7083	0.11668	-0.13189	10.076	0.002000
50.9720	143.67	-117.23	3004.0	2616.0	2860.3	2733.2	-0.6294	0.7031	0.11675	-0.13181	10.076	0.002000
50.9740	143.90	-117.52	3003.0	2617.0	2859.1	2734.5	-0.6243	0.6983	0.11679	-0.13177	10.076	0.002000
50.9760	144.13	-116.80	3002.0	2619.0	2857.9	2735.8	-0.6290	0.6925	0.11687	-0.13174	10.077	0.002000
50.9780	144.36	-117.08	3001.0	2620.0	2856.6	2737.1	-0.6343	0.6871	0.11691	-0.13170	10.077	0.002000
50.9800	144.60	-117.36	3000.0	2621.0	2855.4	2738.4	-0.6399	0.6918	0.11695	-0.13166	10.077	0.002000
50.9820	144.83	-116.64	2999.0	2623.0	2854.2	2739.6	-0.6457	0.6860	0.11704	-0.13162	10.079	0.002000
50.9840	144.07	-116.92	2997.0	2624.0	2852.9	2740.9	-0.6408	0.6904	0.11707	-0.13154	10.076	0.002000
50.9860	144.30	-117.20	2996.0	2625.0	2851.7	2742.2	-0.6360	0.6954	0.11711	-0.13150	10.076	0.002000
50.9880	144.54	-117.48	2995.0	2626.0	2850.5	2743.5	-0.6317	0.7008	0.11714	-0.13146	10.076	0.002000
50.9900	144.77	-116.76	2994.0	2628.0	2849.2	2744.8	-0.6369	0.6956	0.11723	-0.13142	10.077	0.002000
50.9920	145.01	-117.03	2993.0	2629.0	2848.0	2746.0	-0.6424	0.7004	0.11727	-0.13138	10.077	0.002000
50.9940	144.25	-117.31	2991.0	2630.0	2846.8	2747.3	-0.6373	0.7057	0.11730	-0.13130	10.075	0.002000
50.9960	144.48	-116.59	2990.0	2632.0	2845.5	2748.6	-0.6324	0.7005	0.11738	-0.13126	10.076	0.002000
50.9980	144.72	-116.86	2989.0	2633.0	2844.3	2749.9	-0.6373	0.6956	0.11742	-0.13122	10.076	0.002000
51.0000	144.96	-117.14	2988.0	2634.0	2843.0	2751.1	-0.6427	0.7007	0.11746	-0.13118	10.076	0.002000
51.0020	144.20	-116.42	2986.0	2636.0	2841.8	2752.4	-0.6375	0.6952	0.11754	-0.13110	10.075	0.002000
51.0040	144.44	-116.69	2985.0	2637.0	2840.6	2753.7	-0.6326	0.6902	0.11757	-0.13106	10.075	0.002000
51.0060	144.68	-115.97	2984.0	2639.0	2839.3	2755.0	-0.6374	0.6842	0.11766	-0.13103	10.077	0.002000
51.0080	144.92	-116.24	2983.0	2640.0	2838.1	2756.2	-0.6428	0.6788	0.11770	-0.13099	10.077	0.002000
51.0100	145.16	-116.51	2982.0	2641.0	2836.8	2757.5	-0.6485	0.6833	0.11773	-0.13095	10.077	0.002000
51.0120	145.40	-116.79	2981.0	2642.0	2835.6	2758.8	-0.6544	0.6884	0.11777	-0.13091	10.076	0.002000
51.0140	145.65	-116.06	2980.0	2644.0	2834.4	2760.1	-0.6604	0.6830	0.11786	-0.13087	10.078	0.002000
51.0160	144.89	-116.33	2978.0	2645.0	2833.1	2761.3	-0.6558	0.6876	0.11789	-0.13079	10.076	0.002000
51.0180	145.13	-116.60	2977.0	2646.0	2831.9	2762.6	-0.6512	0.6927	0.11793	-0.13075	10.075	0.002000
51.0200	145.38	-115.87	2976.0	2648.0	2830.6	2763.9	-0.6468	0.6873	0.11801	-0.13072	10.077	0.002000
51.0220	145.62	-116.14	2975.0	2649.0	2829.4	2765.1	-0.6427	0.6919	0.11805	-0.13068	10.077	0.002000
51.0240	144.86	-116.41	2973.0	2650.0	2828.1	2766.4	-0.6373	0.6971	0.11808	-0.13059	10.075	0.002000
51.0260	145.11	-115.68	2972.0	2652.0	2826.9	2767.7	-0.6321	0.6917	0.11817	-0.13056	10.076	0.002000
51.0280	145.36	-115.95	2971.0	2653.0	2825.6	2769.0	-0.6367	0.6870	0.11820	-0.13052	10.076	0.002000
51.0300	145.60	-116.22	2970.0	2654.0	2824.4	2770.2	-0.6420	0.6919	0.11824	-0.13048	10.076	0.002000
51.0320	145.85	-115.49	2969.0	2656.0	2823.2	2771.5	-0.6476	0.6863	0.11833	-0.13044	10.078	0.002000
51.0340	146.10	-115.76	2968.0	2657.0	2821.9	2772.8	-0.6534	0.6905	0.11836	-0.13040	10.077	0.002000
51.0360	145.34	-116.02	2966.0	2658.0	2820.7	2774.0	-0.6486	0.6957	0.11840	-0.13032	10.075	0.002000
51.0380	145.59	-115.29	2965.0	2660.0	2819.4	2775.3	-0.6439	0.6902	0.11848	-0.13028	10.077	0.002000
51.0400	145.84	-115.56	2964.0	2661.0	2818.2	2776.6	-0.6488	0.6853	0.11852	-0.13024	10.077	0.002000
51.0420	146.09	-115.82	2963.0	2662.0	2816.9	2777.8	-0.6543	0.6902	0.11856	-0.13020	10.076	0.002000
51.0440	145.34	-115.09	2961.0	2664.0	2815.7	2779.1	-0.6494	0.6846	0.11864	-0.13012	10.076	0.002000
51.0460	145.59	-115.35	2960.0	2665.0	2814.4	2780.4	-0.6445	0.6888	0.11867	-0.13008	10.076	0.002000
51.0480	145.84	-115.62	2959.0	2666.0	2813.2	2781.6	-0.6400	0.6939	0.11871	-0.13004	10.076	0.002000
51.0500	146.09	-114.88	2958.0	2668.0	2811.9	2782.9	-0.6452	0.6885	0.11880	-0.13001	10.077	0.002000
51.0520	145.35	-115.14	2956.0	2669.0	2810.7	2784.1	-0.6399	0.6835	0.11883	-0.12993	10.075	0.002000
51.0540	145.60	-115.41	2955.0	2670.0	2809.4	2785.4	-0.6349	0.6884	0.11887	-0.12989	10.075	0.002000
51.0560	145.85	-115.67	2954.0	2671.0	2808.1	2786.7	-0.6397	0.6937	0.11891	-0.12985	10.075	0.002000
51.0580	146.11	-114.93	2953.0	2673.0	2806.9	2787.9	-0.6451	0.6884	0.11899	-0.12981	10.077	0.002000
51.0600	146.36	-115.19	2952.0	2674.0	2805.6	2789.2	-0.6508	0.6929	0.11903	-0.12977	10.076	0.002000
51.0620	145.61	-115.45	2950.0	2675.0	2804.4	2790.5	-0.6457	0.6982	0.11906	-0.12969	10.074	0.002000
51.0640	145.87	-114.71	2949.0	2677.0	2803.1	2791.7	-0.6410	0.6929	0.11914	-0.12965	10.076	0.002000
51.0660	146.13	-114.97	2948.0	2678.0	2801.9	2793.0	-0.6461	0.6879	0.11918	-0.12961	10.076	0.002000
51.0680	146.38	-115.23	2947.0	2679.0	2800.6	2794.2	-0.6516	0.6929	0.11922	-0.12957	10.075	0.002000
51.0700	145.64	-114.49	2945.0	2681.0	2799.4	2795.5	-0.6465	0.6874	0.11930	-0.12949	10.075	0.002000
51.0720	145.90	-114.75	2944.0	2682.0	2798.1	2796.7	-0.6416	0.6822	0.11934	-0.12945	10.075	0.002000
51.0740	146.15	-115.01	2943.0	2683.0	2796.8	2798.0	-0.6466	0.6870	0.11938	-0.12941	10.075	0.002000
51.0760	146.41	-114.26	2942.0	2685.0	2795.6	2799.3	-0.6520	0.6814	0.11946	-0.12938	10.077	0.002000
51.0780	146.67	-114.52	2941.0	2686.0	2794.3	2800.5	-0.6578	0.6763	0.11950	-0.12934	10.076	0.002000
51.0800	146.93	-114.78	2940.0	2687.0	2793.1	2801.8	-0.6638	0.6811	0.11954	-0.12930	10.076	0.002000
51.0820	146.19	-114.03	2938.0	2689.0	2791.8	2803.0	-0.6591	0.6753	0.11961	-0.12922	10.076	0.002000
51.0840	146.45	-114.29	2937.0	2690.0	2790.6	2804.3	-0.6545	0.6796	0.11965	-0.12918	10.076	0.002000
51.0860	146.71	-114.54	2936.0	2691.0	2789.3	2805.5	-0.6502	0.6846	0.11969	-0.12914	10.076	0.002000
51.0880	146.97	-113.80	2935.0	2693.0	2788.0	2806.8	-0.6555	0.6790	0.11978	-0.12911	10.077	0.002000
51.0900	146.23	-114.05	2933.0	2694.0	2786.8	2808.1	-0.6503	0.6833	0.11981	-0.12902	10.075	0.002000
51.0920	146.50	-114.30	2932.0	2695.0	2785.5	2809.3	-0.6454	0.6884	0.11985	-0.12898	10.075	0.002000
51.0940	146.76	-114.56	2931.0	2696.0	2784.2	2810.6	-0.6503	0.6939	0.11989	-0.12894	10.075	0.002000
51.0960	147.02	-113.81	2930.0	2698.0	2783.0	2811.8	-0.6557	0.6887	0.11997	-0.12891	10.077	0.002000
51.0980	147.29	-114.06	2929.0	2699.0	2781.7	2813.1	-0.6615	0.6839	0.12001	-0.12887	10.076	0.002000
51.1000	146.55	-113.31	2927.0	2701.0	2780.5	2814.3	-0.6566	0.6780	0.12009	-0.12879	10.076	0.002000
51.1020	146.81	-113.56	2926.0	2702.0	2779.2	2815.6	-0.6519	0.6726	0.12012	-0.12875	10.076	0.002000
51.1040	147.08	-113.81	2925.0	2703.0	2777.9	2816.8	-0.6568	0.6772	0.12016	-0.12871	10.076	0.002000
51.1060	147.35	-114.06	2924.0	2704.0	2776.7	2818.1	-0.6624	0.6822	0.12020	-0.12867	10.076	0.002000
51.1080	146.61	-114.31	2922.0	2705.0	2775.4	2819.3	-0.6575	0.6877	0.12023	-0.12859	10.074	0.002000
51.1100	146.88	-113.56	2921.0	2707.0	2774.1	2820.6	-0.6527	0.6825	0.12032	-0.12855	10.075	0.002000
51.1120	147.15	-113.81	2920.0	2708.0	2772.9	2821.8	-0.6484	0.6871	0.12036	-0.12851	10.075	0.002000
51.1140	147.41	-114.06	2919.0	2709.0	2771.6	2823.1	-0.6536	0.6924	0.12040	-0.12847	10.075	0.002000
51.1160	147.68	-114.30	2918.0	2710.0	2770.3	2824.3	-0.6592	0.6980	0.12043	-0.12843	10.075	0.002000
51.1180	146.95	-113.55	2916.0	2712.0	2769.0	2825.6	-0.6542	0.6929	0.12051	-0.12836	10.075	0.002000
51.1200	147.22	-113.80	2915.0	2713.0	2767.8	2826.8	-0.6494	0.6881	0.12055	-0.12832	10.075	0.002000
51.1220	147.49	-113.04	2914.0	2715.0	2766.5	2828.0	-0.6545	0.6824	0.12063	-0.12828	10.076	0.002000
51.1240	147.76	-113.29	2913.0	2716.0	2765.2	2829.3	-0.6600	0.6769	0.12067	-0.12824	10.076	0.002000
51.1260	147.03	-113.53	2911.0	2717.0	2764.0	2830.5	-0.6550	0.6814	0.12071	-0.12816	10.074	0.002000
51.1280	147.30	-112.78	2910.0	2719.0	2762.7	2831.8	-0.6502	0.6756	0.12079	-0.12812	10.076	0.002000
51.1300	147.58	-113.02	2909.0	2720.0	2761.4	2833.0	-0.6552	0.6703	0.12083	-0.12808	10.076	0.002000
51.1320	147.85	-113.27	2908.0	2721.0	2760.2	2834.3	-0.6607	0.6749	0.12087	-0.12804	10.076	0.002000
51.1340	147.12	-113.51	2906.0	2722.0	2758.9	2835.5	-0.6557	0.6800	0.12090	-0.12796	10.073	0.002000
51.1360	147.39	-112.75	2905.0	2724.0	2757.6	2836.8	-0.6509	0.6746	0.12098	-0.12793	10.075	0.002000
51.1380	147.67	-112.99	2904.0	2725.0	2756.3	2838.0	-0.6559	0.6790	0.12102	-0.12789	10.075	0.002000
51.1400	147.94	-113.23	2903.0	2726.0	2755.1	2839.2	-0.6614	0.6841	0.12106	-0.12785	10.075	0.002000
51.1420	148.22	-112.47	2902.0	2728.0	2753.8	2840.5	-0.6673	0.6787	0.12115	-0.12781	10.077	0.002000
51.1440	147.49	-112.72	2900.0	2729.0	2752.5	2841.7	-0.6624	0.6736	0.12118	-0.12773	10.075	0.002000
51.1460	147.77	-112.96	2899.0	2730.0	2751.2	2843.0	-0.6578	0.6784	0.12122	-0.12769	10.075	0.002000
51.1480	148.05	-112.19	2898.0	2732.0	2750.0	2844.2	-0.6629	0.6727	0.12130	-0.12765	10.076	0.002000
51.1500	148.32	-112.43	2897.0	2733.0	2748.7	2845.4	-0.6685	0.6676	0.12134	-0.12761	10.076	0.002000
51.1520	147.60	-112.67	2895.0	2734.0	2747.4	2846.7	-0.6636	0.6723	0.12137	-0.12753	10.074	0.002000
51.1540	147.88	-112.91	2894.0	2735.0	2746.1	2847.9	-0.6588	0.6774	0.12141	-0.12749	10.074	0.002000
51.1560	148.16	-112.15	2893.0	2737.0	2744.8	2849.1	-0.6638	0.6719	0.12150	-0.12746	10.076	0.002000
51.1580	148.44	-112.38	2892.0	2738.0	2743.6	2850.4	-0.6694	0.6764	0.12153	-0.12742	10.076	0.002000
51.1600	147.72	-112.62	2890.0	2739.0	2742.3	2851.6	-0.6644	0.6815	0.12157	-0.12733	10.074	0.002000
51.1620	148.00	-111.86	2889.0	2741.0	2741.0	2852.9	-0.6597	0.6760	0.12165	-0.12730	10.076	0.002000
51.1640	148.28	-112.09	2888.0	2742.0	2739.7	2854.1	-0.6646	0.6710	0.12169	-0.12726	10.075	0.002000
51.1660	148.56	-112.33	2887.0	2743.0	2738.4	2855.3	-0.6702	0.6758	0.12173	-0.12722	10.075	0.002000
51.1680	147.84	-112.56	2885.0	2744.0	2737.2	2856.6	-0.6653	0.6810	0.12176	-0.12714	10.073	0.002000
51.1700	148.12	-111.79	2884.0	2746.0	2735.9	2857.8	-0.6605	0.6756	0.12185	-0.12710	10.075	0.002000
51.1720	148.40	-112.03	2883.0	2747.0	2734.6	2859.0	-0.6655	0.6707	0.12188	-0.12706	10.075	0.002000
51.1740	147.69	-112.26	2881.0	2748.0	2733.3	2860.3	-0.6603	0.6755	0.12192	-0.12698	10.073	0.002000
51.1760	147.97	-112.49	2880.0	2749.0	2732.0	2861.5	-0.6553	0.6808	0.12196	-0.12694	10.073	0.002000
51.1780	148.25	-111.72	2879.0	2751.0	2730.7	2862.7	-0.6602	0.6754	0.12204	-0.12690	10.075	0.002000
51.1800	148.54	-111.96	2878.0	2752.0	2729.5	2864.0	-0.6657	0.6705	0.12208	-0.12686	10.075	0.002000
51.1820	147.82	-112.19	2876.0	2753.0	2728.2	2865.2	-0.6606	0.6753	0.12211	-0.12678	10.072	0.002000
