# URI 2026 Dual Actuator TVC Experiment
# Mode: Circle
# Controller: PID
# Circle: tilt 10.0 deg, W1=0.2 rad/s
# Geometry[in]: H1=13.28 H2=9.51 R=6.2 ELL=0.6 measured=True
# TiltLimit: 45.0 deg   Ts: 0.002s   Duration: 60s
# t	e1	e2	x1	x2	xd1	xd2	u1	u2	phi	theta	tilt	dt	G11	G22	d1	d2	y1	y2
2.6880	3186.27	1985.92	9.0	-1.0	-4175.3	-2609.0	-1.0000	-1.0000	-0.00004	-0.00035	0.020	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.6900	3188.08	1988.17	10.0	-1.0	-4174.4	-2610.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.6920	3189.13	1990.42	10.0	-1.0	-4173.5	-2612.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.6940	3190.18	1992.66	10.0	-1.0	-4172.6	-2613.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.6960	3191.22	1994.91	10.0	-1.0	-4171.7	-2615.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.6980	3192.26	1997.15	10.0	-1.0	-4170.8	-2616.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7000	3193.30	1999.39	10.0	-1.0	-4169.9	-2618.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7020	3194.33	2001.64	10.0	-1.0	-4169.0	-2619.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7040	3195.35	2003.88	10.0	-1.0	-4168.1	-2621.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7060	3196.38	2006.12	10.0	-1.0	-4167.2	-2622.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7080	3197.40	2008.36	10.0	-1.0	-4166.3	-2624.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7100	3198.42	2010.60	10.0	-1.0	-4165.3	-2625.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7120	3199.43	2012.84	10.0	-1.0	-4164.4	-2627.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7140	3200.44	2015.08	10.0	-1.0	-4163.5	-2628.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7160	3201.44	2017.32	10.0	-1.0	-4162.6	-2630.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7180	3202.44	2019.56	10.0	-1.0	-4161.7	-2631.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7200	3203.44	2021.79	10.0	-1.0	-4160.8	-2633.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7220	3204.44	2024.03	10.0	-1.0	-4159.9	-2634.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7240	3205.43	2026.26	10.0	-1.0	-4159.0	-2636.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7260	3205.64	2028.50	9.0	-1.0	-4158.1	-2637.9	-1.0000	-1.0000	-0.00004	-0.00035	0.020	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7280	3207.40	2030.73	10.0	-1.0	-4157.1	-2639.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7300	3207.61	2032.97	9.0	-1.0	-4156.2	-2640.9	-1.0000	-1.0000	-0.00004	-0.00035	0.020	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7320	3209.35	2035.20	10.0	-1.0	-4155.3	-2642.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7340	3209.55	2037.43	9.0	-1.0	-4154.4	-2643.9	-1.0000	-1.0000	-0.00004	-0.00035	0.020	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7360	3211.29	2039.67	10.0	-1.0	-4153.5	-2645.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7380	3212.25	2041.90	10.0	-1.0	-4152.6	-2647.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7400	3213.22	2044.13	10.0	-1.0	-4151.7	-2648.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7420	3214.17	2046.36	10.0	-1.0	-4150.7	-2650.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7440	3215.13	2048.59	10.0	-1.0	-4149.8	-2651.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7460	3216.08	2050.82	10.0	-1.0	-4148.9	-2653.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7480	3217.02	2053.04	10.0	-1.0	-4148.0	-2654.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7500	3217.96	2055.27	10.0	-1.0	-4147.1	-2656.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7520	3218.90	2057.50	10.0	-1.0	-4146.1	-2657.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7540	3219.84	2059.73	10.0	-1.0	-4145.2	-2659.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7560	3220.77	2061.95	10.0	-1.0	-4144.3	-2660.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7580	3221.70	2064.18	10.0	-1.0	-4143.4	-2662.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7600	3222.62	2066.40	10.0	-1.0	-4142.5	-2663.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7620	3223.54	2068.62	10.0	-1.0	-4141.5	-2665.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7640	3224.46	2070.85	10.0	-1.0	-4140.6	-2666.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7660	3225.37	2073.07	10.0	-1.0	-4139.7	-2668.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7680	3226.28	2075.29	10.0	-1.0	-4138.8	-2669.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7700	3227.18	2077.51	10.0	-1.0	-4137.8	-2671.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7720	3228.08	2079.73	10.0	-1.0	-4136.9	-2672.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7740	3228.98	2081.95	10.0	-1.0	-4136.0	-2674.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7760	3229.88	2084.17	10.0	-1.0	-4135.1	-2675.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7780	3230.77	2086.39	10.0	-1.0	-4134.1	-2677.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7800	3231.66	2088.60	10.0	-1.0	-4133.2	-2678.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7820	3232.54	2090.82	10.0	-1.0	-4132.3	-2680.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7840	3233.42	2093.04	10.0	-1.0	-4131.3	-2681.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7860	3234.29	2095.25	10.0	-1.0	-4130.4	-2683.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7880	3235.17	2097.47	10.0	-1.0	-4129.5	-2684.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7900	3236.04	2099.68	10.0	-1.0	-4128.5	-2686.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7920	3236.90	2101.89	10.0	-1.0	-4127.6	-2687.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7940	3237.76	2104.11	10.0	-1.0	-4126.7	-2689.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7960	3238.62	2106.32	10.0	-1.0	-4125.7	-2690.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.7980	3239.48	2108.53	10.0	-1.0	-4124.8	-2692.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8000	3240.33	2110.74	10.0	-1.0	-4123.9	-2693.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8020	3241.18	2112.95	10.0	-1.0	-4122.9	-2695.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8040	3242.02	2115.16	10.0	-1.0	-4122.0	-2696.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8060	3242.86	2117.37	10.0	-1.0	-4121.1	-2698.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8080	3243.70	2119.57	10.0	-1.0	-4120.1	-2699.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8100	3244.53	2121.78	10.0	-1.0	-4119.2	-2701.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8120	3245.36	2123.99	10.0	-1.0	-4118.3	-2702.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8140	3246.18	2126.19	10.0	-1.0	-4117.3	-2704.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8160	3247.01	2128.40	10.0	-1.0	-4116.4	-2705.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8180	3247.82	2130.60	10.0	-1.0	-4115.4	-2707.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8200	3248.64	2132.80	10.0	-1.0	-4114.5	-2708.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8220	3249.45	2135.01	10.0	-1.0	-4113.6	-2710.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8240	3250.26	2137.21	10.0	-1.0	-4112.6	-2711.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8260	3251.06	2139.41	10.0	-1.0	-4111.7	-2713.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8280	3251.86	2141.61	10.0	-1.0	-4110.7	-2714.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8300	3252.66	2143.81	10.0	-1.0	-4109.8	-2716.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8320	3253.45	2146.01	10.0	-1.0	-4108.8	-2717.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8340	3254.25	2148.21	10.0	-1.0	-4107.9	-2719.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8360	3255.03	2150.40	10.0	-1.0	-4106.9	-2720.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8380	3255.81	2152.60	10.0	-1.0	-4106.0	-2722.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8400	3256.59	2154.80	10.0	-1.0	-4105.1	-2723.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8420	3257.37	2156.99	10.0	-1.0	-4104.1	-2725.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8440	3258.14	2159.19	10.0	-1.0	-4103.2	-2726.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8460	3258.91	2161.38	10.0	-1.0	-4102.2	-2728.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8480	3259.68	2163.57	10.0	-1.0	-4101.3	-2729.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8500	3260.44	2165.77	10.0	-1.0	-4100.3	-2731.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8520	3261.20	2167.96	10.0	-1.0	-4099.4	-2732.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8540	3261.95	2170.15	10.0	-1.0	-4098.4	-2734.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8560	3262.70	2172.34	10.0	-1.0	-4097.5	-2735.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8580	3263.45	2174.53	10.0	-1.0	-4096.5	-2737.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8600	3264.19	2176.72	10.0	-1.0	-4095.5	-2738.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8620	3264.94	2178.90	10.0	-1.0	-4094.6	-2740.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8640	3265.67	2181.09	10.0	-1.0	-4093.6	-2741.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8660	3266.41	2183.28	10.0	-1.0	-4092.7	-2743.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8680	3267.14	2185.46	10.0	-1.0	-4091.7	-2744.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8700	3267.86	2187.65	10.0	-1.0	-4090.8	-2746.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8720	3268.59	2189.83	10.0	-1.0	-4089.8	-2747.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8740	3269.31	2192.01	10.0	-1.0	-4088.9	-2749.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8760	3270.02	2194.20	10.0	-1.0	-4087.9	-2750.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8780	3270.74	2196.38	10.0	-1.0	-4086.9	-2752.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8800	3271.44	2198.56	10.0	-1.0	-4086.0	-2753.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8820	3272.15	2200.74	10.0	-1.0	-4085.0	-2755.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8840	3272.85	2202.92	10.0	-1.0	-4084.1	-2756.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8860	3273.55	2205.10	10.0	-1.0	-4083.1	-2758.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8880	3274.25	2207.27	10.0	-1.0	-4082.1	-2759.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8900	3274.94	2209.45	10.0	-1.0	-4081.2	-2761.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8920	3275.63	2211.63	10.0	-1.0	-4080.2	-2762.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8940	3276.31	2213.80	10.0	-1.0	-4079.3	-2764.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8960	3276.99	2215.98	10.0	-1.0	-4078.3	-2765.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.8980	3277.67	2218.15	10.0	-1.0	-4077.3	-2767.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9000	3278.35	2220.32	10.0	-1.0	-4076.4	-2768.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9020	3279.02	2222.50	10.0	-1.0	-4075.4	-2770.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9040	3279.69	2224.67	10.0	-1.0	-4074.4	-2771.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9060	3280.35	2226.84	10.0	-1.0	-4073.5	-2773.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9080	3281.01	2229.01	10.0	-1.0	-4072.5	-2774.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9100	3281.67	2231.18	10.0	-1.0	-4071.5	-2776.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9120	3282.32	2233.35	10.0	-1.0	-4070.6	-2777.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9140	3282.98	2235.51	10.0	-1.0	-4069.6	-2779.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9160	3283.62	2237.68	10.0	-1.0	-4068.6	-2780.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9180	3284.27	2239.85	10.0	-1.0	-4067.6	-2781.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9200	3284.91	2242.01	10.0	-1.0	-4066.7	-2783.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9220	3285.54	2244.18	10.0	-1.0	-4065.7	-2784.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9240	3286.18	2246.34	10.0	-1.0	-4064.7	-2786.4	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9260	3286.81	2248.50	10.0	-1.0	-4063.8	-2787.9	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9280	3287.44	2250.66	10.0	-1.0	-4062.8	-2789.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9300	3288.06	2252.82	10.0	-1.0	-4061.8	-2790.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9320	3288.68	2254.98	10.0	-1.0	-4060.8	-2792.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9340	3289.30	2257.14	10.0	-1.0	-4059.9	-2793.8	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9360	3289.91	2259.30	10.0	-1.0	-4058.9	-2795.3	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9380	3290.52	2261.46	10.0	-1.0	-4057.9	-2796.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9400	3291.13	2263.62	10.0	-1.0	-4056.9	-2798.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9420	3291.73	2265.77	10.0	-1.0	-4056.0	-2799.7	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9440	3292.33	2267.93	10.0	-1.0	-4055.0	-2801.2	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9460	3292.93	2270.08	10.0	-1.0	-4054.0	-2802.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9480	3293.52	2272.24	10.0	-1.0	-4053.0	-2804.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9500	3294.11	2274.39	10.0	-1.0	-4052.0	-2805.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9520	3294.70	2276.54	10.0	-1.0	-4051.1	-2807.1	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9540	3295.28	2278.69	10.0	-1.0	-4050.1	-2808.6	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9560	3295.86	2280.84	10.0	-1.0	-4049.1	-2810.0	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
2.9580	3296.43	2282.99	10.0	-1.0	-4048.1	-2811.5	-1.0000	-1.0000	-0.00004	-0.00039	0.023	0.002000	80000.000000	80000.000000	0.0000	0.0000	0.0000	0.0000
